,Actual,Predicted,Dates
29322,24.0,22.983143,2014-05-07 21:00:00
29323,16.0,26.731806,2014-05-07 22:00:00
29324,63.0,23.59199,2014-05-07 23:00:00
29325,84.0,82.059975,2014-05-08 00:00:00
29326,93.0,100.99484,2014-05-08 01:00:00
29327,109.0,101.972885,2014-05-08 02:00:00
29328,128.0,118.445946,2014-05-08 03:00:00
29329,125.0,134.84886,2014-05-08 04:00:00
29330,125.0,129.99896,2014-05-08 05:00:00
29331,126.0,125.02334,2014-05-08 06:00:00
29332,136.0,118.39835,2014-05-08 07:00:00
29333,147.0,137.03035,2014-05-08 08:00:00
29334,95.0,152.77121,2014-05-08 09:00:00
29335,72.0,93.80998,2014-05-08 10:00:00
29336,64.0,72.0233,2014-05-08 11:00:00
29337,61.0,71.56762,2014-05-08 12:00:00
29338,58.0,70.91033,2014-05-08 13:00:00
29339,65.0,65.41491,2014-05-08 14:00:00
29340,62.0,72.07086,2014-05-08 15:00:00
29341,79.0,69.24478,2014-05-08 16:00:00
29342,74.0,87.62193,2014-05-08 17:00:00
29343,67.0,81.30976,2014-05-08 18:00:00
29344,80.0,74.3859,2014-05-08 19:00:00
29345,68.0,88.43424,2014-05-08 20:00:00
29346,63.0,73.68121,2014-05-08 21:00:00
29347,55.0,70.15648,2014-05-08 22:00:00
29348,70.0,61.231113,2014-05-08 23:00:00
29349,84.0,77.93899,2014-05-09 00:00:00
29350,65.0,91.999725,2014-05-09 01:00:00
29351,65.0,69.450455,2014-05-09 02:00:00
29352,70.0,74.61021,2014-05-09 03:00:00
29353,70.0,78.11425,2014-05-09 04:00:00
29354,75.0,76.019165,2014-05-09 05:00:00
29355,90.0,84.019516,2014-05-09 06:00:00
29356,91.0,105.84212,2014-05-09 07:00:00
29357,87.0,103.08261,2014-05-09 08:00:00
29358,80.0,95.63935,2014-05-09 09:00:00
29359,83.0,87.62122,2014-05-09 10:00:00
29360,79.0,89.59819,2014-05-09 11:00:00
29361,69.0,84.238304,2014-05-09 12:00:00
29362,70.0,73.701195,2014-05-09 13:00:00
29363,72.0,75.61181,2014-05-09 14:00:00
29364,74.0,77.50646,2014-05-09 15:00:00
29365,71.0,80.36322,2014-05-09 16:00:00
29366,48.0,74.2136,2014-05-09 17:00:00
29367,43.0,51.392612,2014-05-09 18:00:00
29368,45.0,51.231552,2014-05-09 19:00:00
29369,47.0,53.644966,2014-05-09 20:00:00
29370,56.0,54.94878,2014-05-09 21:00:00
29371,59.0,64.24662,2014-05-09 22:00:00
29372,59.0,66.502754,2014-05-09 23:00:00
29373,55.0,65.09722,2014-05-10 00:00:00
29374,50.0,60.63009,2014-05-10 01:00:00
29375,46.0,60.217556,2014-05-10 02:00:00
29376,40.0,55.75287,2014-05-10 03:00:00
29377,46.0,48.800953,2014-05-10 04:00:00
29378,47.0,54.19875,2014-05-10 05:00:00
29379,50.0,58.18835,2014-05-10 06:00:00
29380,46.0,63.426517,2014-05-10 07:00:00
29381,47.0,59.310146,2014-05-10 08:00:00
29382,55.0,57.266792,2014-05-10 09:00:00
29383,51.0,63.79434,2014-05-10 10:00:00
29384,63.0,57.370075,2014-05-10 11:00:00
29385,62.0,70.51392,2014-05-10 12:00:00
29386,64.0,64.31651,2014-05-10 13:00:00
29387,63.0,64.68832,2014-05-10 14:00:00
29388,63.0,65.6926,2014-05-10 15:00:00
29389,59.0,65.50131,2014-05-10 16:00:00
29390,70.0,54.201305,2014-05-10 17:00:00
29391,71.0,60.95093,2014-05-10 18:00:00
29392,69.0,70.39886,2014-05-10 19:00:00
29393,65.0,71.142845,2014-05-10 20:00:00
29394,54.0,69.07851,2014-05-10 21:00:00
29395,40.0,57.644756,2014-05-10 22:00:00
29396,42.0,46.771633,2014-05-10 23:00:00
29397,42.0,51.45141,2014-05-11 00:00:00
29398,48.0,46.889782,2014-05-11 01:00:00
29399,51.0,42.942764,2014-05-11 02:00:00
29400,57.0,42.975414,2014-05-11 03:00:00
29401,49.0,49.73738,2014-05-11 04:00:00
29402,46.0,39.30088,2014-05-11 05:00:00
29403,40.0,31.851786,2014-05-11 06:00:00
29404,39.0,24.194836,2014-05-11 07:00:00
29405,33.0,22.275616,2014-05-11 08:00:00
29406,26.0,15.119809,2014-05-11 09:00:00
29407,34.0,7.321068,2014-05-11 10:00:00
29408,22.0,14.017999,2014-05-11 11:00:00
29409,22.0,4.258025,2014-05-11 12:00:00
29410,21.0,6.2249556,2014-05-11 13:00:00
29411,16.0,6.085047,2014-05-11 14:00:00
29412,17.0,-0.14007616,2014-05-11 15:00:00
29413,8.0,0.271094,2014-05-11 16:00:00
29414,17.0,-9.44511,2014-05-11 17:00:00
29415,15.0,20.261097,2014-05-11 18:00:00
29416,20.0,16.902447,2014-05-11 19:00:00
29417,22.0,26.549397,2014-05-11 20:00:00
29418,30.0,30.836378,2014-05-11 21:00:00
29419,28.0,42.26541,2014-05-11 22:00:00
29420,35.0,39.08783,2014-05-11 23:00:00
29421,40.0,47.005165,2014-05-12 00:00:00
29422,46.0,56.11455,2014-05-12 01:00:00
29423,45.0,61.06246,2014-05-12 02:00:00
29424,47.0,57.74026,2014-05-12 03:00:00
29425,47.0,61.772324,2014-05-12 04:00:00
29426,57.0,63.71731,2014-05-12 05:00:00
29427,65.0,69.67318,2014-05-12 06:00:00
29428,72.0,70.99561,2014-05-12 07:00:00
29429,75.0,73.68399,2014-05-12 08:00:00
29430,82.0,83.01317,2014-05-12 09:00:00
29431,53.0,94.270836,2014-05-12 10:00:00
29432,21.0,60.613487,2014-05-12 11:00:00
29433,23.0,20.91943,2014-05-12 12:00:00
29434,23.0,23.574585,2014-05-12 13:00:00
29435,23.0,31.49646,2014-05-12 14:00:00
29436,23.0,35.007374,2014-05-12 15:00:00
29437,30.0,37.209473,2014-05-12 16:00:00
29438,29.0,45.63947,2014-05-12 17:00:00
29439,40.0,44.450874,2014-05-12 18:00:00
29440,52.0,55.635353,2014-05-12 19:00:00
29441,64.0,66.87437,2014-05-12 20:00:00
29442,65.0,78.3747,2014-05-12 21:00:00
29443,58.0,77.975105,2014-05-12 22:00:00
29444,54.0,68.68122,2014-05-12 23:00:00
29445,42.0,63.978317,2014-05-13 00:00:00
29446,43.0,52.078766,2014-05-13 01:00:00
29447,40.0,57.992134,2014-05-13 02:00:00
29448,50.0,59.296616,2014-05-13 03:00:00
29449,47.0,64.34641,2014-05-13 04:00:00
29450,57.0,61.82911,2014-05-13 05:00:00
29451,80.0,74.745995,2014-05-13 06:00:00
29452,108.0,94.52804,2014-05-13 07:00:00
29453,106.0,114.048904,2014-05-13 08:00:00
29454,98.0,99.58467,2014-05-13 09:00:00
29455,112.0,95.25713,2014-05-13 10:00:00
29456,104.0,116.73066,2014-05-13 11:00:00
29457,86.0,114.73304,2014-05-13 12:00:00
29458,82.0,92.72151,2014-05-13 13:00:00
29459,52.0,79.01394,2014-05-13 14:00:00
29460,42.0,47.331688,2014-05-13 15:00:00
29461,45.0,39.852016,2014-05-13 16:00:00
29462,34.0,44.47273,2014-05-13 17:00:00
29463,30.0,37.177452,2014-05-13 18:00:00
29464,30.0,33.28646,2014-05-13 19:00:00
29465,40.0,33.53697,2014-05-13 20:00:00
29466,36.0,42.486103,2014-05-13 21:00:00
29467,29.0,38.799454,2014-05-13 22:00:00
29468,25.0,31.62417,2014-05-13 23:00:00
29469,32.0,26.54867,2014-05-14 00:00:00
29470,38.0,35.83056,2014-05-14 01:00:00
29471,34.0,41.13217,2014-05-14 02:00:00
29472,32.0,36.91859,2014-05-14 03:00:00
29473,34.0,34.5696,2014-05-14 04:00:00
29474,29.0,36.61245,2014-05-14 05:00:00
29475,26.0,31.480495,2014-05-14 06:00:00
29476,23.0,28.432253,2014-05-14 07:00:00
29477,22.0,24.166582,2014-05-14 08:00:00
29478,17.0,24.071774,2014-05-14 09:00:00
29479,11.0,19.209,2014-05-14 10:00:00
29480,20.0,14.029906,2014-05-14 11:00:00
29481,14.0,22.86065,2014-05-14 12:00:00
29482,16.0,18.56255,2014-05-14 13:00:00
29483,14.0,18.78518,2014-05-14 14:00:00
29484,14.0,17.022457,2014-05-14 15:00:00
29485,18.0,17.997417,2014-05-14 16:00:00
29486,12.0,28.707094,2014-05-14 17:00:00
29487,19.0,28.769886,2014-05-14 18:00:00
29488,19.0,37.514095,2014-05-14 19:00:00
29489,25.0,41.26552,2014-05-14 20:00:00
29490,30.0,48.91049,2014-05-14 21:00:00
29491,25.0,41.29342,2014-05-14 22:00:00
29492,27.0,34.524513,2014-05-14 23:00:00
29493,30.0,47.602573,2014-05-15 00:00:00
29494,76.0,51.462948,2014-05-15 01:00:00
29495,68.0,98.29658,2014-05-15 02:00:00
29496,77.0,77.93547,2014-05-15 03:00:00
29497,68.0,88.01507,2014-05-15 04:00:00
29498,59.0,79.25326,2014-05-15 05:00:00
29499,45.0,69.22178,2014-05-15 06:00:00
29500,37.0,49.356514,2014-05-15 07:00:00
29501,89.0,36.446526,2014-05-15 08:00:00
29502,52.0,88.45298,2014-05-15 09:00:00
29503,40.0,47.045567,2014-05-15 10:00:00
29504,45.0,34.405212,2014-05-15 11:00:00
29505,69.0,35.049744,2014-05-15 12:00:00
29506,80.0,67.03269,2014-05-15 13:00:00
29507,96.0,86.08237,2014-05-15 14:00:00
29508,107.0,105.97271,2014-05-15 15:00:00
29509,111.0,114.548164,2014-05-15 16:00:00
29510,121.0,119.63306,2014-05-15 17:00:00
29511,109.0,130.3002,2014-05-15 18:00:00
29512,94.0,117.94839,2014-05-15 19:00:00
29513,95.0,100.32698,2014-05-15 20:00:00
29514,105.0,103.963646,2014-05-15 21:00:00
29515,94.0,116.62235,2014-05-15 22:00:00
29516,121.0,103.89502,2014-05-15 23:00:00
29517,203.0,124.73278,2014-05-16 00:00:00
29518,84.0,204.5197,2014-05-16 01:00:00
29519,96.0,82.47205,2014-05-16 02:00:00
29520,83.0,106.616455,2014-05-16 03:00:00
29521,85.0,91.1912,2014-05-16 04:00:00
29522,93.0,98.25327,2014-05-16 05:00:00
29523,89.0,99.984215,2014-05-16 06:00:00
29524,75.0,88.43407,2014-05-16 07:00:00
29525,57.0,65.92049,2014-05-16 08:00:00
29526,271.0,49.747402,2014-05-16 09:00:00
29527,50.0,261.87228,2014-05-16 10:00:00
29528,74.0,25.548761,2014-05-16 11:00:00
29529,56.0,62.99429,2014-05-16 12:00:00
29530,48.0,52.396385,2014-05-16 13:00:00
29531,60.0,46.887787,2014-05-16 14:00:00
29532,49.0,60.863,2014-05-16 15:00:00
29533,45.0,41.978592,2014-05-16 16:00:00
29534,42.0,44.384388,2014-05-16 17:00:00
29535,38.0,43.726665,2014-05-16 18:00:00
29536,43.0,40.313686,2014-05-16 19:00:00
29537,47.0,53.072285,2014-05-16 20:00:00
29538,63.0,59.46058,2014-05-16 21:00:00
29539,71.0,73.62763,2014-05-16 22:00:00
29540,105.0,79.11741,2014-05-16 23:00:00
29541,74.0,116.35029,2014-05-17 00:00:00
29542,71.0,82.72786,2014-05-17 01:00:00
29543,80.0,83.90631,2014-05-17 02:00:00
29544,79.0,92.008064,2014-05-17 03:00:00
29545,76.0,92.08181,2014-05-17 04:00:00
29546,69.0,83.76659,2014-05-17 05:00:00
29547,68.0,67.29993,2014-05-17 06:00:00
29548,94.0,59.92811,2014-05-17 07:00:00
29549,96.0,87.623604,2014-05-17 08:00:00
29550,98.0,88.23072,2014-05-17 09:00:00
29551,98.0,99.406784,2014-05-17 10:00:00
29552,109.0,104.004234,2014-05-17 11:00:00
29553,95.0,120.55259,2014-05-17 12:00:00
29554,87.0,100.73683,2014-05-17 13:00:00
29555,90.0,92.6689,2014-05-17 14:00:00
29556,69.0,96.50045,2014-05-17 15:00:00
29557,54.0,74.51415,2014-05-17 16:00:00
29558,52.0,61.42344,2014-05-17 17:00:00
29559,48.0,60.974537,2014-05-17 18:00:00
29560,40.0,57.601967,2014-05-17 19:00:00
29561,41.0,50.025883,2014-05-17 20:00:00
29562,21.0,50.706005,2014-05-17 21:00:00
29563,28.0,30.558933,2014-05-17 22:00:00
29564,28.0,39.657887,2014-05-17 23:00:00
29565,34.0,37.48916,2014-05-18 00:00:00
29566,58.0,44.328266,2014-05-18 01:00:00
29567,64.0,70.31515,2014-05-18 02:00:00
29568,68.0,73.41298,2014-05-18 03:00:00
29569,70.0,81.3018,2014-05-18 04:00:00
29570,68.0,82.38017,2014-05-18 05:00:00
29571,77.0,74.469604,2014-05-18 06:00:00
29572,84.0,81.920006,2014-05-18 07:00:00
29573,89.0,84.340805,2014-05-18 08:00:00
29574,103.0,94.080605,2014-05-18 09:00:00
29575,99.0,108.63002,2014-05-18 10:00:00
29576,100.0,108.54317,2014-05-18 11:00:00
29577,132.0,113.638,2014-05-18 12:00:00
29578,198.0,151.87624,2014-05-18 13:00:00
29579,119.0,217.47125,2014-05-18 14:00:00
29580,137.0,115.73954,2014-05-18 15:00:00
29581,77.0,144.81262,2014-05-18 16:00:00
29582,93.0,78.846016,2014-05-18 17:00:00
29583,124.0,104.32758,2014-05-18 18:00:00
29584,146.0,136.41536,2014-05-18 19:00:00
29585,143.0,157.58327,2014-05-18 20:00:00
29586,115.0,148.69017,2014-05-18 21:00:00
29587,107.0,118.92826,2014-05-18 22:00:00
29588,99.0,113.20911,2014-05-18 23:00:00
29589,100.0,106.97466,2014-05-19 00:00:00
29590,103.0,108.76853,2014-05-19 01:00:00
29591,75.0,109.18182,2014-05-19 02:00:00
29592,61.0,71.18359,2014-05-19 03:00:00
29593,83.0,56.89118,2014-05-19 04:00:00
29594,90.0,77.4515,2014-05-19 05:00:00
29595,70.0,97.29593,2014-05-19 06:00:00
29596,75.0,78.75034,2014-05-19 07:00:00
29597,83.0,93.846985,2014-05-19 08:00:00
29598,79.0,95.05719,2014-05-19 09:00:00
29599,95.0,89.58058,2014-05-19 10:00:00
29600,134.0,105.97372,2014-05-19 11:00:00
29601,161.0,147.49686,2014-05-19 12:00:00
29602,151.0,170.92947,2014-05-19 13:00:00
29603,147.0,156.24048,2014-05-19 14:00:00
29604,143.0,152.9482,2014-05-19 15:00:00
29605,132.0,147.97072,2014-05-19 16:00:00
29606,119.0,138.27025,2014-05-19 17:00:00
29607,102.0,125.49545,2014-05-19 18:00:00
29608,97.0,109.289406,2014-05-19 19:00:00
29609,104.0,108.64179,2014-05-19 20:00:00
29610,123.0,121.64835,2014-05-19 21:00:00
29611,141.0,138.89494,2014-05-19 22:00:00
29612,167.0,158.54622,2014-05-19 23:00:00
29613,174.0,186.73695,2014-05-20 00:00:00
29614,196.0,192.4437,2014-05-20 01:00:00
29615,215.0,216.3887,2014-05-20 02:00:00
29616,214.0,234.18758,2014-05-20 03:00:00
29617,197.0,230.30663,2014-05-20 04:00:00
29618,168.0,203.66144,2014-05-20 05:00:00
29619,122.0,160.86678,2014-05-20 06:00:00
29620,66.0,106.33651,2014-05-20 07:00:00
29621,36.0,50.866596,2014-05-20 08:00:00
29622,20.0,25.497763,2014-05-20 09:00:00
29623,17.0,12.553115,2014-05-20 10:00:00
29624,0.0,11.361995,2014-05-20 11:00:00
29625,0.0,-4.6892786,2014-05-20 12:00:00
29626,18.0,3.3378012,2014-05-20 13:00:00
29627,14.0,32.63745,2014-05-20 14:00:00
29628,16.0,33.945183,2014-05-20 15:00:00
29629,18.0,34.356133,2014-05-20 16:00:00
29630,20.0,26.000502,2014-05-20 17:00:00
29631,22.0,31.65679,2014-05-20 18:00:00
29632,22.0,35.664276,2014-05-20 19:00:00
29633,45.0,37.876926,2014-05-20 20:00:00
29634,121.0,65.141464,2014-05-20 21:00:00
29635,122.0,139.61241,2014-05-20 22:00:00
29636,114.0,129.86368,2014-05-20 23:00:00
29637,106.0,118.92107,2014-05-21 00:00:00
29638,62.0,113.17009,2014-05-21 01:00:00
29639,84.0,71.31312,2014-05-21 02:00:00
29640,79.0,98.91097,2014-05-21 03:00:00
29641,80.0,93.363815,2014-05-21 04:00:00
29642,85.0,96.81262,2014-05-21 05:00:00
29643,81.0,96.77331,2014-05-21 06:00:00
29644,79.0,88.96232,2014-05-21 07:00:00
29645,80.0,89.41815,2014-05-21 08:00:00
29646,79.0,89.47606,2014-05-21 09:00:00
29647,85.0,81.979,2014-05-21 10:00:00
29648,85.0,92.7184,2014-05-21 11:00:00
29649,81.0,98.41211,2014-05-21 12:00:00
29650,90.0,98.70287,2014-05-21 13:00:00
29651,97.0,110.20507,2014-05-21 14:00:00
29652,103.0,112.99015,2014-05-21 15:00:00
29653,115.0,115.92969,2014-05-21 16:00:00
29654,117.0,125.67482,2014-05-21 17:00:00
29655,130.0,126.08318,2014-05-21 18:00:00
29656,132.0,140.44687,2014-05-21 19:00:00
29657,136.0,143.38167,2014-05-21 20:00:00
29658,150.0,145.105,2014-05-21 21:00:00
29659,128.0,159.33035,2014-05-21 22:00:00
29660,144.0,133.64886,2014-05-21 23:00:00
29661,146.0,153.76048,2014-05-22 00:00:00
29662,152.0,154.06972,2014-05-22 01:00:00
29663,165.0,158.72955,2014-05-22 02:00:00
29664,178.0,172.93762,2014-05-22 03:00:00
29665,196.0,191.55408,2014-05-22 04:00:00
29666,215.0,209.09937,2014-05-22 05:00:00
29667,242.0,230.37872,2014-05-22 06:00:00
29668,249.0,254.7168,2014-05-22 07:00:00
29669,258.0,261.40198,2014-05-22 08:00:00
29670,259.0,266.05698,2014-05-22 09:00:00
29671,239.0,267.6763,2014-05-22 10:00:00
29672,224.0,242.20628,2014-05-22 11:00:00
29673,182.0,226.57735,2014-05-22 12:00:00
29674,111.0,178.08365,2014-05-22 13:00:00
29675,59.0,105.21952,2014-05-22 14:00:00
29676,43.0,56.096935,2014-05-22 15:00:00
29677,50.0,51.86942,2014-05-22 16:00:00
29678,54.0,63.051735,2014-05-22 17:00:00
29679,38.0,65.702415,2014-05-22 18:00:00
29680,40.0,48.216366,2014-05-22 19:00:00
29681,56.0,53.37834,2014-05-22 20:00:00
29682,64.0,71.13418,2014-05-22 21:00:00
29683,65.0,77.175224,2014-05-22 22:00:00
29684,63.0,74.974655,2014-05-22 23:00:00
29685,73.0,70.8572,2014-05-23 00:00:00
29686,74.0,87.227394,2014-05-23 01:00:00
29687,84.0,82.42223,2014-05-23 02:00:00
29688,80.0,91.990204,2014-05-23 03:00:00
29689,96.0,87.88871,2014-05-23 04:00:00
29690,109.0,107.09272,2014-05-23 05:00:00
29691,110.0,115.95863,2014-05-23 06:00:00
29692,102.0,113.969475,2014-05-23 07:00:00
29693,105.0,109.49131,2014-05-23 08:00:00
29694,105.0,114.47654,2014-05-23 09:00:00
29695,94.0,112.082466,2014-05-23 10:00:00
29696,92.0,96.86374,2014-05-23 11:00:00
29697,85.0,97.86759,2014-05-23 12:00:00
29698,61.0,90.183334,2014-05-23 13:00:00
29699,54.0,65.42411,2014-05-23 14:00:00
29700,46.0,63.785103,2014-05-23 15:00:00
29701,46.0,55.543686,2014-05-23 16:00:00
29702,56.0,56.84523,2014-05-23 17:00:00
29703,57.0,68.610374,2014-05-23 18:00:00
29704,59.0,68.883446,2014-05-23 19:00:00
29705,61.0,69.85759,2014-05-23 20:00:00
29706,76.0,79.13861,2014-05-23 21:00:00
29707,87.0,92.90387,2014-05-23 22:00:00
29708,99.0,98.220314,2014-05-23 23:00:00
29709,104.0,110.1219,2014-05-24 00:00:00
29710,92.0,113.43915,2014-05-24 01:00:00
29711,89.0,99.03286,2014-05-24 02:00:00
29712,85.0,93.574776,2014-05-24 03:00:00
29713,99.0,86.11873,2014-05-24 04:00:00
29714,98.0,104.4096,2014-05-24 05:00:00
29715,84.0,105.71412,2014-05-24 06:00:00
29716,83.0,87.76899,2014-05-24 07:00:00
29717,102.0,85.308784,2014-05-24 08:00:00
29718,84.0,104.738976,2014-05-24 09:00:00
29719,91.0,91.34943,2014-05-24 10:00:00
29720,104.0,98.94016,2014-05-24 11:00:00
29721,95.0,112.37743,2014-05-24 12:00:00
29722,88.0,102.545715,2014-05-24 13:00:00
29723,78.0,96.3841,2014-05-24 14:00:00
29724,84.0,86.50154,2014-05-24 15:00:00
29725,99.0,88.562164,2014-05-24 16:00:00
29726,93.0,101.99233,2014-05-24 17:00:00
29727,79.0,98.18397,2014-05-24 18:00:00
29728,79.0,86.332634,2014-05-24 19:00:00
29729,79.0,87.78612,2014-05-24 20:00:00
29730,91.0,88.12178,2014-05-24 21:00:00
29731,88.0,100.824425,2014-05-24 22:00:00
29732,92.0,96.79503,2014-05-24 23:00:00
29733,95.0,100.952995,2014-05-25 00:00:00
29734,107.0,103.52971,2014-05-25 01:00:00
29735,123.0,120.708305,2014-05-25 02:00:00
29736,117.0,136.48453,2014-05-25 03:00:00
29737,140.0,126.23081,2014-05-25 04:00:00
29738,150.0,149.97003,2014-05-25 05:00:00
29739,150.0,162.70058,2014-05-25 06:00:00
29740,132.0,164.44127,2014-05-25 07:00:00
29741,160.0,140.71521,2014-05-25 08:00:00
29742,158.0,172.25517,2014-05-25 09:00:00
29743,157.0,147.82578,2014-05-25 10:00:00
29744,113.0,149.70435,2014-05-25 11:00:00
29745,51.0,102.95959,2014-05-25 12:00:00
29746,13.0,43.95592,2014-05-25 13:00:00
29747,12.0,12.25869,2014-05-25 14:00:00
29748,7.0,14.874422,2014-05-25 15:00:00
29749,10.0,10.868624,2014-05-25 16:00:00
29750,8.0,14.253784,2014-05-25 17:00:00
29751,8.0,12.119863,2014-05-25 18:00:00
29752,10.0,13.305745,2014-05-25 19:00:00
29753,13.0,16.677486,2014-05-25 20:00:00
29754,18.0,28.97036,2014-05-25 21:00:00
29755,21.0,29.631874,2014-05-25 22:00:00
29756,21.0,45.30418,2014-05-25 23:00:00
29757,15.0,44.35264,2014-05-26 00:00:00
29758,10.0,30.860346,2014-05-26 01:00:00
29759,8.0,25.748966,2014-05-26 02:00:00
29760,9.0,22.932074,2014-05-26 03:00:00
29761,8.0,25.971401,2014-05-26 04:00:00
29762,15.0,27.293692,2014-05-26 05:00:00
29763,20.0,35.05486,2014-05-26 06:00:00
29764,20.0,38.778202,2014-05-26 07:00:00
29765,18.0,38.387306,2014-05-26 08:00:00
29766,15.0,30.985895,2014-05-26 09:00:00
29767,15.0,30.562014,2014-05-26 10:00:00
29768,16.0,28.157454,2014-05-26 11:00:00
29769,19.0,28.477724,2014-05-26 12:00:00
29770,23.0,34.099377,2014-05-26 13:00:00
29771,24.0,37.80396,2014-05-26 14:00:00
29772,26.0,40.096535,2014-05-26 15:00:00
29773,27.0,42.79425,2014-05-26 16:00:00
29774,27.0,42.38965,2014-05-26 17:00:00
29775,26.0,43.17552,2014-05-26 18:00:00
29776,23.0,34.59177,2014-05-26 19:00:00
29777,28.0,33.85456,2014-05-26 20:00:00
29778,27.0,36.345703,2014-05-26 21:00:00
29779,29.0,36.907825,2014-05-26 22:00:00
29780,31.0,42.794117,2014-05-26 23:00:00
29781,26.0,43.03363,2014-05-27 00:00:00
29782,26.0,51.704395,2014-05-27 01:00:00
29783,23.0,36.31812,2014-05-27 02:00:00
29784,39.0,45.64625,2014-05-27 03:00:00
29785,39.0,64.11797,2014-05-27 04:00:00
29786,40.0,44.748108,2014-05-27 05:00:00
29787,40.0,50.41528,2014-05-27 06:00:00
29788,94.0,59.05242,2014-05-27 07:00:00
29789,102.0,99.039345,2014-05-27 08:00:00
29790,100.0,104.23548,2014-05-27 09:00:00
29791,26.0,94.74759,2014-05-27 10:00:00
29792,19.0,21.93447,2014-05-27 11:00:00
29793,13.0,25.356531,2014-05-27 12:00:00
29794,17.0,19.441313,2014-05-27 13:00:00
29795,12.0,24.456861,2014-05-27 14:00:00
29796,16.0,20.605057,2014-05-27 15:00:00
29797,12.0,25.65788,2014-05-27 16:00:00
29798,13.0,17.535168,2014-05-27 17:00:00
29799,12.0,18.831377,2014-05-27 18:00:00
29800,14.0,18.156034,2014-05-27 19:00:00
29801,11.0,15.290468,2014-05-27 20:00:00
29802,8.0,16.012003,2014-05-27 21:00:00
29803,17.0,26.351164,2014-05-27 22:00:00
29804,13.0,39.181778,2014-05-27 23:00:00
29805,12.0,30.653294,2014-05-28 00:00:00
29806,13.0,29.355743,2014-05-28 01:00:00
29807,19.0,22.502302,2014-05-28 02:00:00
29808,27.0,27.894913,2014-05-28 03:00:00
29809,27.0,32.582443,2014-05-28 04:00:00
29810,38.0,34.00502,2014-05-28 05:00:00
29811,44.0,39.27938,2014-05-28 06:00:00
29812,44.0,51.743908,2014-05-28 07:00:00
29813,43.0,55.04548,2014-05-28 08:00:00
29814,49.0,60.365997,2014-05-28 09:00:00
29815,35.0,68.094124,2014-05-28 10:00:00
29816,18.0,50.644447,2014-05-28 11:00:00
29817,15.0,32.248966,2014-05-28 12:00:00
29818,21.0,30.192802,2014-05-28 13:00:00
29819,29.0,37.819756,2014-05-28 14:00:00
29820,21.0,43.87056,2014-05-28 15:00:00
29821,34.0,35.609646,2014-05-28 16:00:00
29822,32.0,49.951267,2014-05-28 17:00:00
29823,24.0,47.38785,2014-05-28 18:00:00
29824,32.0,38.801247,2014-05-28 19:00:00
29825,32.0,49.17725,2014-05-28 20:00:00
29826,34.0,49.702084,2014-05-28 21:00:00
29827,39.0,48.282326,2014-05-28 22:00:00
29828,40.0,53.644123,2014-05-28 23:00:00
29829,44.0,54.201195,2014-05-29 00:00:00
29830,38.0,64.08317,2014-05-29 01:00:00
29831,38.0,57.407692,2014-05-29 02:00:00
29832,42.0,60.812443,2014-05-29 03:00:00
29833,44.0,65.93325,2014-05-29 04:00:00
29834,54.0,68.14223,2014-05-29 05:00:00
29835,62.0,77.93288,2014-05-29 06:00:00
29836,78.0,84.2844,2014-05-29 07:00:00
29837,77.0,99.01894,2014-05-29 08:00:00
29838,75.0,95.38615,2014-05-29 09:00:00
29839,67.0,86.5633,2014-05-29 10:00:00
29840,52.0,62.29043,2014-05-29 11:00:00
29841,41.0,53.894882,2014-05-29 12:00:00
29842,29.0,57.30619,2014-05-29 13:00:00
29843,21.0,51.12768,2014-05-29 14:00:00
29844,19.0,45.49974,2014-05-29 15:00:00
29845,8.0,38.079037,2014-05-29 16:00:00
29846,14.0,17.074987,2014-05-29 17:00:00
29847,30.0,25.738894,2014-05-29 18:00:00
29848,29.0,49.84317,2014-05-29 19:00:00
29849,38.0,49.521976,2014-05-29 20:00:00
29850,63.0,60.62953,2014-05-29 21:00:00
29851,63.0,93.26659,2014-05-29 22:00:00
29852,63.0,79.850494,2014-05-29 23:00:00
29853,79.0,76.076965,2014-05-30 00:00:00
29854,71.0,93.69525,2014-05-30 01:00:00
29855,96.0,81.75491,2014-05-30 02:00:00
29856,102.0,106.600136,2014-05-30 03:00:00
29857,113.0,100.87555,2014-05-30 04:00:00
29858,73.0,109.48842,2014-05-30 05:00:00
29859,67.0,69.37366,2014-05-30 06:00:00
29860,67.0,66.50124,2014-05-30 07:00:00
29861,88.0,65.678116,2014-05-30 08:00:00
29862,85.0,94.36575,2014-05-30 09:00:00
29863,88.0,94.316605,2014-05-30 10:00:00
